Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
Long jump,7.97,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320,Nicolás Arriola,7.97
Triple jump,15.95,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320,Fredy Lemus,15.95
Shot put,16.61,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320,Edson Haroldo Monzón,16.61
Discus throw,50.49,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320,Rául Rivera,50.49
Hammer throw,66.5,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320,Diego Berrios,66.5
Javelin throw,72.21,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320,Luis Taracena,72.21
4 × 100 m relay,39.25,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320,R. Blanco,
4 × 400 m relay,03:13.8,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320,H. Villagrán,
100 m,11.66,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Mariandreé Chacón,11.66
200 m,23.6,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Christa Schumann,23.6
400 m,54.2,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Christa Schumann,54.2
800 m,02:08.7,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Ana Lucia Hurtado,128.7
1500 m,04:25.7,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Viviana Aroche,265.7
3000 m,09:32.3,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Viviana Aroche,572.3
5000 m,16:17.7,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Viviana Aroche,977.7
10000 m,35:11.8,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Evelyn Chávez,2111.8
Marathon,2:49:39,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Dina Cruz,10179
100 m hurdles,15.05,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Rosa Balazar,15.05
400 m hurdles,59.79,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Larissa Soto,59.79
3000 m steeplechase,10:51.6,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Ivonne Marroquin,651.6
High jump,1.79,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Ana Regina Quiñónez,1.79
Pole vault,3.5,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Peggy Ovalle,3.5
Long jump,6.36,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Thelma Fuentes,6.36
Triple jump,13.72,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Thelma Fuentes,13.72
Shot put,13.52,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Dorothy López,13.52
Discus throw,48.85,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Ana Lucia Espinoza,48.85
Hammer throw,58.65,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Sabrina Gaitan,58.65
Javelin throw,44.27,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,Sofia Alonso,44.27
4 × 100 m relay,46.3,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,P. Quiñónez,
4 × 400 m relay,03:53.8,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320,R. Rodriguez,
100 m,10.56,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Joseph Loua,10.56
200 m,20.53,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Joseph Loua,20.53
400 m,47.6,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Amadou Sy Savané,47.6
1500 m,03:52.0,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Mohamed Malal Sy Savané,232
3000 m,08:59.0,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Abdourahamane Sow,539
5000 m,14:50.5,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Abdoul Gadirou Bah,890.5
10000 m,32:27.5,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Mohamed Malal Sy Savané,1947.5
Half marathon,1:16:20,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Aboubacar Missika Diallo,4580
Marathon,2:19:05,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Alhassane Bangoura,8345
110 m hurdles,14.67,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Moussa Conde,14.67
400 m hurdles,50.81,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Amadou Sy Savané,50.81
3000 m steeplechase,10:27.2,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Mamadou Diallo,627.2
High jump,1.9,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Thomas Camara,1.9
Pole vault,5,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Moussa Condé,5
Long jump,7.39,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Thiémo Amadou Barry,7.39
Triple jump,14.09,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Souleymane Soumah,14.09
Shot put,12.68,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Fodé Sidibé,12.68
Discus throw,40,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Fodé Sidibé,40
Javelin throw,56,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Male,GN,GIN,324,Fodé Sidibé,56
100 m,12.02,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,M'Mah Touré,12.02
200 m,24.99,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Asta Dramé,24.99
400 m,55.77,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Kenza Marques-Sylla,55.77
800 m,02:15.0,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Aïssata Bangoura,135
1500 m,04:36.7,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Aïssata Bangoura,276.7
3000 m,10:20.8,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Aïssata Bangoura,620.8
5000 m,21:58.2,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Kenza Marques-Sylla,1318.2
10000 m,46:09.0,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Aida Diallo-Camara,2769
Marathon,3:20:11,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Aida Diallo-Camara,12011
100 m hurdles,12.96,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Fatmata Fofanah,12.96
High jump,1.6,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Fatoumata Balley,1.6
Long jump,5.72,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Bountouraby Soumah,5.72
Triple jump,12.74,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Maryama Bah,12.74
Shot put,13.74,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Mahawa Camara,13.74
Discus throw,40.11,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Mahawa Camara,40.11
Hammer throw,25.92,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Fatoumata Keïta,25.92
Javelin throw,28.44,Guinea,Africa,https://en.wikipedia.org/wiki/List_of_Guinean_records_in_athletics,GN,9.945587,-9.696645,Female,GN,GIN,324,Mahawa Camara,28.44
100 m,10.36,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Holder da Silva,10.36
200 m,21.01,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Holder da Silva,21.01
400 m,47.7,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Edivaldo Monteiro,47.7
800 m,01:50.5,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Danilson Riciulli,110.5
1500 m,04:00.4,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Alfaba Bah,240.4
3000 m,08:50.8,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Mussa Djau,530.8
5000 m,15:45.5,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Mussa Djau,945.5
10000 m,33:04.0,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Aruna Dabo,1984
Marathon,2:29:04,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Joaquim Moreira da Silva,8944
110 m hurdles,14.73,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Edivaldo Monteiro,14.73
400 m hurdles,50.68,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Edivaldo Monteiro,50.68
3000 m steeplechase,10:06.2,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Mussa Djau,606.2
High jump,1.96,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Danilo Pereira,1.96
Pole vault,3.8,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Emerson Èvora,3.8
Long jump,6.96,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Edivaldo Monteiro,6.96
Triple jump,13.94,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Catumo Mendes,13.94
Shot put,15.15,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Otoniel Badjana,15.15
Discus throw,46.54,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Otoniel Badjana,46.54
Hammer throw,22.68,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Jordão Gomes,22.68
Javelin throw,52.71,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Male,GW,GNB,624,Otoniel Badjana,52.71
100 m,12.54,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Sténia Betuncal,12.54
200 m,25.69,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Artimiza Sá,25.69
400 m,57.02,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Artimiza Sá,57.02
800 m,02:13.6,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Anhel Alberta Capé,133.6
1500 m,04:59.4,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Aparecida Mendes,299.4
3000 m,11:02.5,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Aparecida Mendes,662.5
5000 m,21:08.6,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Jania Ignacio Barundafal,1268.6
100 m hurdles,14.25,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Sténia Betuncal,14.25
400 m hurdles,01:02.1,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Graciela Martins,62.1
3000 m steeplechase,12:03.7,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Suaila Sá,723.7
High jump,1.61,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Sandra Turpin,1.61
Pole vault,2.55,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Plácida Mirolho,2.55
Long jump,5.69,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Fatumata Baldé,5.69
Triple jump,11.22,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Plácida Mirolho,11.22
Shot put,16.24,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Jessica Inchude,16.24
Discus throw,50.29,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Jessica Inchude,50.29
Hammer throw,22.26,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Eveline Soares,22.26
Javelin throw,40.1,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Josefina Da Silva,40.1
4 × 100 m relay,51.41,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,A. Co,
4 × 400 m relay,04:21.1,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624,Nombres no disponibles,261.1
100 m,10.12,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Adam Harris,10.12
200 m,20.14,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,James Gilkes,20.14
400 m,45.25,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Winston George,45.25
800 m,01:45.9,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Oslen Barr,105.9
1500 m,03:44.2,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Cleveland Forde,224.2
3000 m,08:21.3,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Deryck Menties,501.3
5000 m,14:07.1,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Cleveland Forde,847.1
10000 m,31:14.1,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Kelvin Johnson,1874.1
Marathon,2:25:02,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Andrew Smith,8702
110 m hurdles,13.73,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Charles Allen,13.73
400 m hurdles,49.95,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Paul Tucker,49.95
3000 m steeplechase,10:03.0,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Clement Fields,603
High jump,2.17,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Robert Bynoe,2.17
Pole vault,4.11,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Reginald Dash,4.11
Long jump,8.12,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Emanuel Archibald,8.12
Triple jump,17.18,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Troy Doris,17.18
Shot put,17.17,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328,Patrick Harding,17.17
